,brawlername,event.mode,event.map,d,n,y,total_games,winrate,total_games_map,userate
294,SHELLY,knockout,Riverside,0,4,0,4,0.0,2958,0.001352265043948614
295,SHELLY,knockout,Out in the Open,2,200,242,444,0.545045045045045,48006,0.009248843894513185
296,SHELLY,knockout,New Perspective,0,11,38,49,0.7755102040816326,1734,0.02825836216839677
297,SHELLY,knockout,Goldarm Gulch,0,55,61,116,0.5258620689655172,6324,0.018342820999367487
298,SHELLY,knockout,Flaring Phoenix,0,18,16,34,0.47058823529411764,2112,0.016098484848484848
299,SHELLY,knockout,Belle`s Rock,0,5,4,9,0.4444444444444444,2550,0.0035294117647058825
300,SHELLY,knockout,Belle's Rock,0,13,20,33,0.6060606060606061,4614,0.007152145643693108
301,SHELLY,hotZone,Split,0,79,48,127,0.3779527559055118,28626,0.004436526234891358
302,SHELLY,hotZone,Ring of Fire,0,20,7,27,0.25925925925925924,21942,0.0012305168170631665
303,SHELLY,hotZone,Quarter Pounder,0,21,0,21,0.0,8454,0.00248403122782115
304,SHELLY,hotZone,Parallel Plays,0,9,2,11,0.18181818181818182,4506,0.0024411895250776743
305,SHELLY,hotZone,Open Zone,0,1,1,2,0.5,2070,0.000966183574879227
306,SHELLY,hotZone,Dueling Beetles,0,3,4,7,0.5714285714285714,3936,0.0017784552845528454
307,SHELLY,hotZone,Controller Chaos,0,19,6,25,0.24,6138,0.004072987943955686
308,SHELLY,heist,Tornado Ring,0,38,14,52,0.2692307692307692,27540,0.001888162672476398
309,SHELLY,heist,Snaked Assault,0,9,1,10,0.1,3450,0.002898550724637681
310,SHELLY,heist,Safe Zone,0,1,0,1,0.0,1272,0.0007861635220125787
311,SHELLY,heist,Pit Stop,0,19,12,31,0.3870967741935484,10698,0.0028977378949336325
312,SHELLY,heist,Kaboom Canyon,0,15,11,26,0.4230769230769231,11694,0.002223362408072516
313,SHELLY,heist,Bridge Too Far,0,4,0,4,0.0,7194,0.0005560189046427579
314,SHELLY,gemGrab,Undermine,0,75,56,131,0.42748091603053434,21894,0.005983374440485978
315,SHELLY,gemGrab,Minecart Madness,0,9,2,11,0.18181818181818182,7014,0.001568291987453664
316,SHELLY,gemGrab,Hard Rock Mine,0,74,29,103,0.2815533980582524,29532,0.0034877421102532846
317,SHELLY,gemGrab,Gem Fort,0,54,35,89,0.39325842696629215,8322,0.010694544580629656
318,SHELLY,gemGrab,Double Swoosh,0,40,24,64,0.375,7620,0.008398950131233596
319,SHELLY,gemGrab,Deep Diner,0,52,15,67,0.22388059701492538,28542,0.002347417840375587
320,SHELLY,gemGrab,Crystal Arcade,0,13,7,20,0.35,6996,0.002858776443682104
321,SHELLY,brawlBall,Super Beach,15,754,564,1333,0.423105776444111,116040,0.011487418131678731
322,SHELLY,brawlBall,Sunny Soccer,3,187,151,341,0.44281524926686217,28529,0.011952749833502752
323,SHELLY,brawlBall,Sneaky Fields,34,1188,1251,2473,0.5058633238980995,88416,0.02797005066956207
324,SHELLY,brawlBall,Pinhole Punt,7,488,329,824,0.39927184466019416,83670,0.009848213218596868
325,SHELLY,brawlBall,Center Stage,6,243,226,475,0.47578947368421054,19224,0.02470869746150645
326,SHELLY,brawlBall,Beach Ball,0,85,44,129,0.34108527131782945,16080,0.008022388059701492
327,SHELLY,brawlBall,Backyard Bowl,1,66,26,93,0.27956989247311825,17916,0.005190890823844608
328,SHELLY,bounty,Temple Ruins,0,3,1,4,0.25,318,0.012578616352201259
329,SHELLY,bounty,Shooting Star,0,15,4,19,0.21052631578947367,19854,0.0009569859977838219
330,SHELLY,bounty,Layer Cake,0,6,0,6,0.0,2046,0.002932551319648094
331,SHELLY,bounty,Hideout,0,5,0,5,0.0,6774,0.0007381163271331562
332,SHELLY,bounty,Excel,0,2,0,2,0.0,624,0.003205128205128205
333,SHELLY,bounty,Dry Season,0,23,9,32,0.28125,27690,0.001155651859877212
334,SHELLY,bounty,Canal Grande,0,10,9,19,0.47368421052631576,2118,0.008970727101038715
335,SANDY,knockout,X Marks the Spot,0,22,6,28,0.21428571428571427,36294,0.0007714773791811318
336,SANDY,knockout,Out in the Open,0,28,25,53,0.4716981132075472,48006,0.0011040286630837812
337,SANDY,knockout,New Perspective,0,2,1,3,0.3333333333333333,1734,0.0017301038062283738
338,SANDY,knockout,Goldarm Gulch,0,8,11,19,0.5789473684210527,6324,0.003004427577482606
339,SANDY,knockout,Flaring Phoenix,0,1,0,1,0.0,2112,0.0004734848484848485
340,SANDY,knockout,Belle's Rock,0,1,0,1,0.0,4614,0.00021673168617251842
341,SANDY,hotZone,Split,0,42,45,87,0.5172413793103449,28626,0.0030391951372877803
342,SANDY,hotZone,Ring of Fire,0,91,94,185,0.5081081081081081,21942,0.008431318931729104
343,SANDY,hotZone,Quarter Pounder,0,16,14,30,0.4666666666666667,8454,0.0035486160397444995
344,SANDY,hotZone,Parallel Plays,0,10,16,26,0.6153846153846154,4506,0.005770084332001775
345,SANDY,hotZone,Open Zone,0,4,3,7,0.42857142857142855,2070,0.003381642512077295
346,SANDY,hotZone,Dueling Beetles,0,26,26,52,0.5,3936,0.013211382113821139
347,SANDY,hotZone,Controller Chaos,0,20,34,54,0.6296296296296297,6138,0.008797653958944282
348,SANDY,heist,Tornado Ring,0,3,2,5,0.4,27540,0.00018155410312273057
349,SANDY,heist,Pit Stop,0,1,1,2,0.5,10698,0.0001869508319312021
350,SANDY,heist,Kaboom Canyon,0,3,3,6,0.5,11694,0.000513083632632119
351,SANDY,heist,Bridge Too Far,0,0,1,1,1.0,7194,0.00013900472616068947
352,SANDY,gemGrab,Undermine,0,112,161,273,0.5897435897435898,21894,0.012469169635516579
353,SANDY,gemGrab,Minecart Madness,0,12,0,12,0.0,7014,0.001710863986313088
354,SANDY,gemGrab,Hard Rock Mine,0,138,127,265,0.47924528301886793,29532,0.008973317079777868
355,SANDY,gemGrab,Gem Fort,0,38,56,94,0.5957446808510638,8322,0.011295361691900985
356,SANDY,gemGrab,Double Swoosh,0,58,79,137,0.5766423357664233,7620,0.017979002624671916
357,SANDY,gemGrab,Deep Diner,0,116,111,227,0.4889867841409692,28542,0.007953191787541168
358,SANDY,gemGrab,Crystal Arcade,0,57,76,133,0.5714285714285714,6996,0.01901086335048599
359,SANDY,brawlBall,Super Beach,16,469,550,1035,0.5314009661835749,116040,0.008919338159255429
360,SANDY,brawlBall,Sunny Soccer,2,116,134,252,0.5317460317460317,28529,0.008833117179010832
361,SANDY,brawlBall,Sneaky Fields,13,323,320,656,0.4878048780487805,88416,0.007419471588852696
362,SANDY,brawlBall,Pinhole Punt,8,272,322,602,0.5348837209302325,83670,0.007194932472809848
363,SANDY,brawlBall,Center Stage,2,28,30,60,0.5,19224,0.003121098626716604
364,SANDY,brawlBall,Beach Ball,4,61,54,119,0.453781512605042,16080,0.007400497512437811
365,SANDY,brawlBall,Backyard Bowl,1,17,15,33,0.45454545454545453,17916,0.001841929002009377
366,SANDY,bounty,Shooting Star,0,4,2,6,0.3333333333333333,19854,0.0003022061045633122
367,SANDY,bounty,Hideout,0,4,4,8,0.5,6774,0.00118098612341305
368,SANDY,bounty,Dry Season,0,6,12,18,0.6666666666666666,27690,0.0006500541711809318
369,SANDY,bounty,Canal Grande,0,10,9,19,0.47368421052631576,2118,0.008970727101038715
370,SAM,knockout,X Marks the Spot,0,79,60,139,0.4316546762589928,36294,0.003829834132363476
371,SAM,knockout,Riverside,0,1,0,1,0.0,2958,0.0003380662609871535
372,SAM,knockout,Out in the Open,0,73,98,171,0.5730994152046783,48006,0.0035620547431571056
373,SAM,knockout,New Perspective,0,0,2,2,1.0,1734,0.0011534025374855825
374,SAM,knockout,Goldarm Gulch,0,27,20,47,0.425531914893617,6324,0.0074320050600885515
375,SAM,knockout,Flaring Phoenix,0,5,6,11,0.5454545454545454,2112,0.005208333333333333
376,SAM,knockout,Belle`s Rock,0,3,0,3,0.0,2550,0.001176470588235294
377,SAM,knockout,Belle's Rock,0,5,3,8,0.375,4614,0.0017338534893801473
378,SAM,hotZone,Split,1,287,424,712,0.5955056179775281,28626,0.024872493537343672
379,SAM,hotZone,Ring of Fire,0,101,99,200,0.495,21942,0.009114939385653085
380,SAM,hotZone,Quarter Pounder,0,49,58,107,0.5420560747663551,8454,0.012656730541755382
381,SAM,hotZone,Parallel Plays,0,37,52,89,0.5842696629213483,4506,0.019751442521083
382,SAM,hotZone,Open Zone,0,5,4,9,0.4444444444444444,2070,0.004347826086956522
383,SAM,hotZone,Dueling Beetles,0,12,11,23,0.4782608695652174,3936,0.005843495934959349
384,SAM,hotZone,Controller Chaos,0,36,12,48,0.25,6138,0.007820136852394917
385,SAM,heist,Tornado Ring,0,180,178,358,0.4972067039106145,27540,0.01299927378358751
386,SAM,heist,Snaked Assault,0,16,22,38,0.5789473684210527,3450,0.011014492753623189
387,SAM,heist,Pit Stop,0,127,161,288,0.5590277777777778,10698,0.0269209197980931
388,SAM,heist,Kaboom Canyon,0,47,29,76,0.3815789473684211,11694,0.006499059346673508
389,SAM,heist,Hot Potato,0,8,19,27,0.7037037037037037,1032,0.02616279069767442
390,SAM,heist,Bridge Too Far,2,50,55,107,0.514018691588785,7194,0.014873505699193773
391,SAM,gemGrab,Undermine,0,99,127,226,0.5619469026548672,21894,0.010322462775189549
392,SAM,gemGrab,Minecart Madness,0,25,24,49,0.4897959183673469,7014,0.006986027944111776
393,SAM,gemGrab,Hard Rock Mine,0,134,241,375,0.6426666666666667,29532,0.012698090207232832
394,SAM,gemGrab,Gem Fort,0,41,33,74,0.44594594594594594,8322,0.008892093246815669
395,SAM,gemGrab,Double Swoosh,0,16,5,21,0.23809523809523808,7620,0.0027559055118110236
396,SAM,gemGrab,Deep Diner,0,115,129,244,0.5286885245901639,28542,0.008548805269427511
397,SAM,gemGrab,Crystal Arcade,0,25,18,43,0.4186046511627907,6996,0.006146369353916523
398,SAM,brawlBall,Super Beach,31,799,1098,1928,0.5695020746887967,116040,0.01661496035849707
399,SAM,brawlBall,Sunny Soccer,7,221,265,493,0.537525354969574,28529,0.01728066178274738
400,SAM,brawlBall,Sneaky Fields,16,666,804,1486,0.5410497981157469,88416,0.01680691277596815
401,SAM,brawlBall,Pinhole Punt,10,447,577,1034,0.558027079303675,83670,0.012358073383530536
402,SAM,brawlBall,Center Stage,0,91,124,215,0.5767441860465117,19224,0.011183936745734499
403,SAM,brawlBall,Beach Ball,0,77,80,157,0.5095541401273885,16080,0.0097636815920398
404,SAM,brawlBall,Backyard Bowl,2,37,33,72,0.4583333333333333,17916,0.004018754186202277
405,SAM,bounty,Shooting Star,0,10,31,41,0.7560975609756098,19854,0.0020650750478493
406,SAM,bounty,Layer Cake,0,2,4,6,0.6666666666666666,2046,0.002932551319648094
407,SAM,bounty,Hideout,0,3,6,9,0.6666666666666666,6774,0.001328609388839681
408,SAM,bounty,Excel,0,1,0,1,0.0,624,0.0016025641025641025
409,SAM,bounty,Dry Season,0,39,56,95,0.5894736842105263,27690,0.0034308414590104733
410,SAM,bounty,Canal Grande,0,5,7,12,0.5833333333333334,2118,0.0056657223796034
411,RUFFS,knockout,X Marks the Spot,0,42,43,85,0.5058823529411764,36294,0.002341984901085579
412,RUFFS,knockout,Riverside,0,1,0,1,0.0,2958,0.0003380662609871535
413,RUFFS,knockout,Out in the Open,1,99,117,217,0.5391705069124424,48006,0.004520268299795859
414,RUFFS,knockout,New Perspective,0,4,8,12,0.6666666666666666,1734,0.006920415224913495
415,RUFFS,knockout,Goldarm Gulch,0,28,22,50,0.44,6324,0.007906388361796331
416,RUFFS,knockout,Flaring Phoenix,1,5,8,14,0.5714285714285714,2112,0.006628787878787879
417,RUFFS,knockout,Belle`s Rock,0,6,2,8,0.25,2550,0.003137254901960784
418,RUFFS,knockout,Belle's Rock,0,5,4,9,0.4444444444444444,4614,0.0019505851755526658
419,RUFFS,hotZone,Split,0,202,393,595,0.6605042016806723,28626,0.02078530007685321
420,RUFFS,hotZone,Ring of Fire,1,106,151,258,0.5852713178294574,21942,0.01175827180749248
421,RUFFS,hotZone,Quarter Pounder,0,27,36,63,0.5714285714285714,8454,0.007452093683463449
422,RUFFS,hotZone,Parallel Plays,0,30,13,43,0.3023255813953488,4506,0.00954283177984909
423,RUFFS,hotZone,Open Zone,0,1,0,1,0.0,2070,0.0004830917874396135
424,RUFFS,hotZone,Dueling Beetles,0,8,10,18,0.5555555555555556,3936,0.004573170731707317
425,RUFFS,hotZone,Controller Chaos,0,11,10,21,0.47619047619047616,6138,0.003421309872922776
426,RUFFS,heist,Tornado Ring,0,14,21,35,0.6,27540,0.001270878721859114
427,RUFFS,heist,Snaked Assault,0,1,1,2,0.5,3450,0.0005797101449275362
428,RUFFS,heist,Safe Zone,0,9,20,29,0.6896551724137931,1272,0.02279874213836478
429,RUFFS,heist,Pit Stop,0,20,23,43,0.5348837209302325,10698,0.004019442886520845
430,RUFFS,heist,Kaboom Canyon,0,10,7,17,0.4117647058823529,11694,0.0014537369591243372
431,RUFFS,heist,Hot Potato,0,1,0,1,0.0,1032,0.0009689922480620155
432,RUFFS,heist,Bridge Too Far,0,2,1,3,0.3333333333333333,7194,0.0004170141784820684
433,RUFFS,gemGrab,Undermine,0,28,42,70,0.6,21894,0.0031972229834657897
434,RUFFS,gemGrab,Minecart Madness,1,14,22,37,0.5945945945945946,7014,0.005275163957798689
435,RUFFS,gemGrab,Hard Rock Mine,0,354,644,998,0.6452905811623246,29532,0.033793850738182314
436,RUFFS,gemGrab,Gem Fort,0,17,36,53,0.6792452830188679,8322,0.006368661379476087
437,RUFFS,gemGrab,Double Swoosh,0,12,9,21,0.42857142857142855,7620,0.0027559055118110236
438,RUFFS,gemGrab,Deep Diner,0,213,414,627,0.6602870813397129,28542,0.021967626655455118
439,RUFFS,gemGrab,Crystal Arcade,0,25,30,55,0.5454545454545454,6996,0.007861635220125786
440,RUFFS,brawlBall,Super Beach,9,255,294,558,0.5268817204301075,116040,0.004808686659772492
441,RUFFS,brawlBall,Sunny Soccer,3,105,135,243,0.5555555555555556,28529,0.008517648708331873
442,RUFFS,brawlBall,Sneaky Fields,1,161,206,368,0.5597826086956522,88416,0.004162142598624683
443,RUFFS,brawlBall,Pinhole Punt,10,282,430,722,0.5955678670360111,83670,0.008629138281343372
444,RUFFS,brawlBall,Center Stage,2,42,40,84,0.47619047619047616,19224,0.004369538077403246
445,RUFFS,brawlBall,Beach Ball,4,58,107,169,0.6331360946745562,16080,0.01050995024875622
446,RUFFS,brawlBall,Backyard Bowl,2,29,35,66,0.5303030303030303,17916,0.003683858004018754
447,RUFFS,bounty,Temple Ruins,0,1,0,1,0.0,318,0.0031446540880503146
448,RUFFS,bounty,Shooting Star,0,14,16,30,0.5333333333333333,19854,0.0015110305228165609
449,RUFFS,bounty,Layer Cake,0,3,3,6,0.5,2046,0.002932551319648094
450,RUFFS,bounty,Hideout,0,3,2,5,0.4,6774,0.0007381163271331562
451,RUFFS,bounty,Excel,0,5,3,8,0.375,624,0.01282051282051282
452,RUFFS,bounty,Dry Season,0,140,233,373,0.6246648793565683,27690,0.013470566991693753
453,RUFFS,bounty,Canal Grande,0,6,4,10,0.4,2118,0.004721435316336166
454,ROSA,knockout,X Marks the Spot,0,6,7,13,0.5384615384615384,36294,0.00035818592604838263
455,ROSA,knockout,Out in the Open,0,17,27,44,0.6136363636363636,48006,0.0009165520976544599
456,ROSA,knockout,Goldarm Gulch,0,7,1,8,0.125,6324,0.001265022137887413
457,ROSA,knockout,Flaring Phoenix,0,1,0,1,0.0,2112,0.0004734848484848485
458,ROSA,knockout,Belle's Rock,0,2,0,2,0.0,4614,0.00043346337234503684
459,ROSA,hotZone,Split,0,90,109,199,0.5477386934673367,28626,0.006951722210577796
460,ROSA,hotZone,Ring of Fire,0,46,75,121,0.6198347107438017,21942,0.005514538328320117
461,ROSA,hotZone,Quarter Pounder,0,11,11,22,0.5,8454,0.0026023184291459663
462,ROSA,hotZone,Parallel Plays,0,7,10,17,0.5882352941176471,4506,0.0037727474478473147
463,ROSA,hotZone,Open Zone,0,2,0,2,0.0,2070,0.000966183574879227
464,ROSA,hotZone,Dueling Beetles,0,12,6,18,0.3333333333333333,3936,0.004573170731707317
465,ROSA,hotZone,Controller Chaos,0,24,50,74,0.6756756756756757,6138,0.012056044314108831
466,ROSA,heist,Tornado Ring,0,38,25,63,0.3968253968253968,27540,0.0022875816993464053
467,ROSA,heist,Snaked Assault,0,0,1,1,1.0,3450,0.0002898550724637681
468,ROSA,heist,Safe Zone,0,0,1,1,1.0,1272,0.0007861635220125787
469,ROSA,heist,Pit Stop,0,3,2,5,0.4,10698,0.00046737707982800526
470,ROSA,heist,Kaboom Canyon,0,6,3,9,0.3333333333333333,11694,0.0007696254489481786
471,ROSA,heist,Hot Potato,0,0,3,3,1.0,1032,0.0029069767441860465
472,ROSA,gemGrab,Undermine,0,88,153,241,0.6348547717842323,21894,0.011007581985932218
473,ROSA,gemGrab,Minecart Madness,0,1,0,1,0.0,7014,0.00014257199885942402
474,ROSA,gemGrab,Hard Rock Mine,0,202,250,452,0.5530973451327433,29532,0.015305431396451307
475,ROSA,gemGrab,Gem Fort,0,114,139,253,0.549407114624506,8322,0.030401345830329246
476,ROSA,gemGrab,Double Swoosh,0,51,59,110,0.5363636363636364,7620,0.014435695538057743
477,ROSA,gemGrab,Deep Diner,0,29,11,40,0.275,28542,0.0014014434867913952
478,ROSA,gemGrab,Crystal Arcade,0,23,6,29,0.20689655172413793,6996,0.004145225843339051
479,ROSA,brawlBall,Super Beach,6,109,130,245,0.5306122448979592,116040,0.0021113409169251983
480,ROSA,brawlBall,Sunny Soccer,1,45,50,96,0.5208333333333334,28529,0.0033649970205755545
481,ROSA,brawlBall,Sneaky Fields,25,807,1052,1884,0.5583864118895966,88416,0.021308360477741584
482,ROSA,brawlBall,Pinhole Punt,3,111,165,279,0.5913978494623656,83670,0.0033345285048404444
483,ROSA,brawlBall,Center Stage,2,120,162,284,0.5704225352112676,19224,0.014773200166458594
484,ROSA,brawlBall,Beach Ball,0,15,11,26,0.4230769230769231,16080,0.001616915422885572
485,ROSA,brawlBall,Backyard Bowl,0,2,1,3,0.3333333333333333,17916,0.00016744809109176155
486,ROSA,bounty,Temple Ruins,0,0,1,1,1.0,318,0.0031446540880503146
487,ROSA,bounty,Shooting Star,0,4,2,6,0.3333333333333333,19854,0.0003022061045633122
488,ROSA,bounty,Layer Cake,0,4,10,14,0.7142857142857143,2046,0.006842619745845552
489,ROSA,bounty,Hideout,0,2,1,3,0.3333333333333333,6774,0.0004428697962798937
490,ROSA,bounty,Dry Season,0,4,3,7,0.42857142857142855,27690,0.0002527988443481401
491,ROSA,bounty,Canal Grande,0,14,26,40,0.65,2118,0.018885741265344664
492,RICO,knockout,X Marks the Spot,0,41,17,58,0.29310344827586204,36294,0.0015980602854466302
493,RICO,knockout,Riverside,0,1,1,2,0.5,2958,0.000676132521974307
494,RICO,knockout,Out in the Open,0,83,61,144,0.4236111111111111,48006,0.0029996250468691415
495,RICO,knockout,New Perspective,0,9,8,17,0.47058823529411764,1734,0.00980392156862745
496,RICO,knockout,Goldarm Gulch,0,191,193,384,0.5026041666666666,6324,0.06072106261859583
497,RICO,knockout,Flaring Phoenix,0,1,1,2,0.5,2112,0.000946969696969697
498,RICO,knockout,Belle`s Rock,0,27,11,38,0.2894736842105263,2550,0.014901960784313726
499,RICO,knockout,Belle's Rock,0,34,35,69,0.5072463768115942,4614,0.01495448634590377
500,RICO,hotZone,Split,1,1775,1982,3758,0.5274081958488558,28626,0.13127925661985607
501,RICO,hotZone,Ring of Fire,0,244,200,444,0.45045045045045046,21942,0.02023516543614985
502,RICO,hotZone,Quarter Pounder,0,54,79,133,0.5939849624060151,8454,0.015732197776200614
503,RICO,hotZone,Parallel Plays,0,4,2,6,0.3333333333333333,4506,0.0013315579227696406
504,RICO,hotZone,Dueling Beetles,0,4,1,5,0.2,3936,0.0012703252032520325
505,RICO,hotZone,Controller Chaos,0,10,11,21,0.5238095238095238,6138,0.003421309872922776
506,RICO,heist,Tornado Ring,0,50,26,76,0.34210526315789475,27540,0.002759622367465505
507,RICO,heist,Snaked Assault,0,12,5,17,0.29411764705882354,3450,0.004927536231884058
508,RICO,heist,Safe Zone,0,42,76,118,0.6440677966101694,1272,0.09276729559748427
509,RICO,heist,Pit Stop,1,166,126,293,0.4300341296928328,10698,0.027388296877921107
510,RICO,heist,Kaboom Canyon,0,34,12,46,0.2608695652173913,11694,0.003933641183512912
511,RICO,heist,Hot Potato,0,24,43,67,0.6417910447761194,1032,0.06492248062015504
512,RICO,heist,Bridge Too Far,0,12,11,23,0.4782608695652174,7194,0.003197108701695858
513,RICO,gemGrab,Undermine,0,107,154,261,0.5900383141762452,21894,0.011921074266922444
514,RICO,gemGrab,Minecart Madness,0,11,5,16,0.3125,7014,0.0022811519817507843
515,RICO,gemGrab,Hard Rock Mine,0,1314,1474,2788,0.5286944045911047,29532,0.09440606799404036
516,RICO,gemGrab,Gem Fort,0,128,181,309,0.5857605177993528,8322,0.03713049747656813
517,RICO,gemGrab,Double Swoosh,0,18,4,22,0.18181818181818182,7620,0.0028871391076115485
518,RICO,gemGrab,Deep Diner,0,155,126,281,0.4483985765124555,28542,0.009845140494709552
519,RICO,gemGrab,Crystal Arcade,0,22,11,33,0.3333333333333333,6996,0.0047169811320754715
520,RICO,brawlBall,Super Beach,16,535,445,996,0.4467871485943775,116040,0.008583247156153051
521,RICO,brawlBall,Sunny Soccer,6,177,179,362,0.494475138121547,28529,0.012688842931753654
522,RICO,brawlBall,Sneaky Fields,37,1164,1241,2442,0.5081900081900081,88416,0.02761943539630836
523,RICO,brawlBall,Pinhole Punt,25,649,801,1475,0.5430508474576271,83670,0.01762877972989124
524,RICO,brawlBall,Center Stage,15,449,412,876,0.4703196347031963,19224,0.04556803995006242
525,RICO,brawlBall,Beach Ball,3,89,126,218,0.5779816513761468,16080,0.013557213930348259
526,RICO,brawlBall,Backyard Bowl,0,32,17,49,0.3469387755102041,17916,0.0027349854878321055
527,RICO,bounty,Temple Ruins,0,4,18,22,0.8181818181818182,318,0.06918238993710692
528,RICO,bounty,Shooting Star,0,15,7,22,0.3181818181818182,19854,0.001108089050065478
529,RICO,bounty,Layer Cake,0,5,16,21,0.7619047619047619,2046,0.010263929618768328
530,RICO,bounty,Hideout,0,7,3,10,0.3,6774,0.0014762326542663124
531,RICO,bounty,Excel,0,4,12,16,0.75,624,0.02564102564102564
532,RICO,bounty,Dry Season,0,34,27,61,0.4426229508196721,27690,0.0022029613578909354
533,RICO,bounty,Canal Grande,0,3,6,9,0.6666666666666666,2118,0.00424929178470255
534,POCO,knockout,X Marks the Spot,0,85,41,126,0.3253968253968254,36294,0.0034716482063150934
