,brawlername,event.mode,event.map,total_games,total_draws,total_wins,winrate
772,MR. P,brawlBall,Sneaky Fields,12,0.0,11.0,0.9166666666666666
773,MR. P,brawlBall,Pinhole Punt,11,0.0,7.0,0.6363636363636364
774,MR. P,brawlBall,Center Stage,4,0.0,3.0,0.75
775,MR. P,brawlBall,Beach Ball,33,0.0,28.0,0.8484848484848485
776,MR. P,brawlBall,Backyard Bowl,39,0.0,33.0,0.8461538461538461
777,MR. P,bounty,Temple Ruins,2,0.0,2.0,1.0
778,MR. P,bounty,Shooting Star,29,0.0,22.0,0.7586206896551724
779,MR. P,bounty,Layer Cake,10,0.0,6.0,0.6
780,MR. P,bounty,Hideout,26,0.0,19.0,0.7307692307692307
781,MR. P,bounty,Excel,6,0.0,5.0,0.8333333333333334
782,MR. P,bounty,Dry Season,43,0.0,30.0,0.6976744186046512
783,MR. P,bounty,Canal Grande,2,0.0,1.0,0.5
784,MORTIS,knockout,X Marks the Spot,71,0.0,56.0,0.7887323943661971
785,MORTIS,knockout,Riverside,15,0.0,13.0,0.8666666666666667
786,MORTIS,knockout,Out in the Open,100,1.0,69.0,0.69
787,MORTIS,knockout,New Perspective,83,0.0,59.0,0.7108433734939759
788,MORTIS,knockout,Goldarm Gulch,47,0.0,35.0,0.7446808510638298
789,MORTIS,knockout,Flaring Phoenix,90,0.0,64.0,0.7111111111111111
790,MORTIS,knockout,Belle`s Rock,91,0.0,68.0,0.7472527472527473
791,MORTIS,hotZone,Split,20,0.0,19.0,0.95
792,MORTIS,hotZone,Ring of Fire,10,0.0,8.0,0.8
793,MORTIS,hotZone,Quarter Pounder,42,0.0,34.0,0.8095238095238095
794,MORTIS,hotZone,Parallel Plays,25,0.0,21.0,0.84
795,MORTIS,hotZone,Open Zone,11,0.0,9.0,0.8181818181818182
796,MORTIS,hotZone,Dueling Beetles,81,0.0,69.0,0.8518518518518519
797,MORTIS,hotZone,Controller Chaos,89,0.0,72.0,0.8089887640449438
798,MORTIS,heist,Tornado Ring,2,0.0,2.0,1.0
799,MORTIS,heist,Snaked Assault,2,0.0,1.0,0.5
800,MORTIS,heist,Safe Zone,1,0.0,1.0,1.0
801,MORTIS,heist,Pit Stop,1,0.0,1.0,1.0
802,MORTIS,heist,Kaboom Canyon,1,0.0,0.0,0.0
803,MORTIS,gemGrab,Undermine,105,0.0,66.0,0.6285714285714286
804,MORTIS,gemGrab,Minecart Madness,164,0.0,125.0,0.7621951219512195
805,MORTIS,gemGrab,Hard Rock Mine,81,0.0,63.0,0.7777777777777778
806,MORTIS,gemGrab,Gem Fort,74,0.0,47.0,0.6351351351351351
807,MORTIS,gemGrab,Double Swoosh,92,0.0,76.0,0.8260869565217391
808,MORTIS,gemGrab,Deep Diner,271,0.0,219.0,0.8081180811808119
809,MORTIS,gemGrab,Crystal Arcade,168,0.0,132.0,0.7857142857142857
810,MORTIS,brawlBall,Super Beach,233,2.0,174.0,0.7467811158798283
811,MORTIS,brawlBall,Sunny Soccer,292,0.0,191.0,0.6541095890410958
812,MORTIS,brawlBall,Sneaky Fields,265,1.0,203.0,0.7660377358490567
813,MORTIS,brawlBall,Pinhole Punt,447,2.0,341.0,0.7628635346756152
814,MORTIS,brawlBall,Center Stage,452,3.0,361.0,0.7986725663716814
815,MORTIS,brawlBall,Beach Ball,363,1.0,275.0,0.7575757575757576
816,MORTIS,brawlBall,Backyard Bowl,362,4.0,270.0,0.7458563535911602
817,MORTIS,bounty,Temple Ruins,25,0.0,24.0,0.96
818,MORTIS,bounty,Shooting Star,158,0.0,113.0,0.7151898734177216
819,MORTIS,bounty,Layer Cake,220,0.0,156.0,0.7090909090909091
820,MORTIS,bounty,Hideout,239,0.0,188.0,0.7866108786610879
821,MORTIS,bounty,Excel,37,0.0,35.0,0.9459459459459459
822,MORTIS,bounty,Dry Season,199,0.0,140.0,0.7035175879396985
823,MORTIS,bounty,Canal Grande,2,0.0,1.0,0.5
824,MEG,knockout,X Marks the Spot,7,0.0,2.0,0.2857142857142857
825,MEG,knockout,Riverside,7,0.0,3.0,0.42857142857142855
826,MEG,knockout,Out in the Open,7,0.0,3.0,0.42857142857142855
827,MEG,knockout,Goldarm Gulch,1,0.0,1.0,1.0
828,MEG,knockout,Belle`s Rock,6,0.0,5.0,0.8333333333333334
829,MEG,hotZone,Split,1,0.0,1.0,1.0
830,MEG,hotZone,Ring of Fire,119,0.0,97.0,0.8151260504201681
831,MEG,hotZone,Quarter Pounder,82,0.0,65.0,0.7926829268292683
832,MEG,hotZone,Parallel Plays,3,0.0,2.0,0.6666666666666666
833,MEG,hotZone,Open Zone,116,0.0,92.0,0.7931034482758621
834,MEG,hotZone,Dueling Beetles,109,0.0,90.0,0.8256880733944955
835,MEG,hotZone,Controller Chaos,88,0.0,76.0,0.8636363636363636
836,MEG,heist,Snaked Assault,2,0.0,1.0,0.5
837,MEG,heist,Safe Zone,5,0.0,2.0,0.4
838,MEG,heist,Kaboom Canyon,28,0.0,22.0,0.7857142857142857
839,MEG,heist,Bridge Too Far,2,0.0,1.0,0.5
840,MEG,gemGrab,Undermine,11,0.0,10.0,0.9090909090909091
841,MEG,gemGrab,Minecart Madness,94,0.0,83.0,0.8829787234042553
842,MEG,gemGrab,Hard Rock Mine,5,0.0,4.0,0.8
843,MEG,gemGrab,Gem Fort,1,0.0,1.0,1.0
844,MEG,gemGrab,Double Swoosh,3,0.0,3.0,1.0
845,MEG,gemGrab,Deep Diner,4,0.0,2.0,0.5
846,MEG,gemGrab,Crystal Arcade,5,0.0,5.0,1.0
847,MEG,brawlBall,Super Beach,15,0.0,14.0,0.9333333333333333
848,MEG,brawlBall,Sunny Soccer,1,0.0,1.0,1.0
849,MEG,brawlBall,Sneaky Fields,10,0.0,6.0,0.6
850,MEG,brawlBall,Pinhole Punt,49,1.0,35.0,0.7142857142857143
851,MEG,brawlBall,Center Stage,1,0.0,1.0,1.0
852,MEG,brawlBall,Beach Ball,33,0.0,23.0,0.696969696969697
853,MEG,brawlBall,Backyard Bowl,74,1.0,50.0,0.6756756756756757
854,MEG,bounty,Shooting Star,2,0.0,1.0,0.5
855,MEG,bounty,Layer Cake,3,0.0,1.0,0.3333333333333333
856,MEG,bounty,Hideout,4,0.0,3.0,0.75
857,MEG,bounty,Dry Season,4,0.0,3.0,0.75
858,MAX,knockout,X Marks the Spot,36,0.0,28.0,0.7777777777777778
859,MAX,knockout,Riverside,30,0.0,24.0,0.8
860,MAX,knockout,Out in the Open,73,0.0,58.0,0.7945205479452054
861,MAX,knockout,New Perspective,8,0.0,5.0,0.625
862,MAX,knockout,Goldarm Gulch,18,0.0,12.0,0.6666666666666666
863,MAX,knockout,Flaring Phoenix,6,0.0,4.0,0.6666666666666666
864,MAX,knockout,Belle`s Rock,54,0.0,38.0,0.7037037037037037
865,MAX,hotZone,Split,5,0.0,4.0,0.8
866,MAX,hotZone,Ring of Fire,30,0.0,24.0,0.8
867,MAX,hotZone,Quarter Pounder,92,0.0,75.0,0.8152173913043478
868,MAX,hotZone,Parallel Plays,10,0.0,10.0,1.0
869,MAX,hotZone,Open Zone,39,0.0,31.0,0.7948717948717948
870,MAX,hotZone,Dueling Beetles,48,0.0,42.0,0.875
871,MAX,hotZone,Controller Chaos,20,0.0,16.0,0.8
872,MAX,heist,Tornado Ring,25,0.0,17.0,0.68
873,MAX,heist,Snaked Assault,54,0.0,31.0,0.5740740740740741
874,MAX,heist,Safe Zone,18,0.0,12.0,0.6666666666666666
875,MAX,heist,Pit Stop,6,0.0,6.0,1.0
876,MAX,heist,Kaboom Canyon,67,0.0,54.0,0.8059701492537313
877,MAX,heist,Hot Potato,4,0.0,2.0,0.5
